Year,OBJECTID,GEOID,Tract Label,Tract Name,Community Reporting Area Name,Community Reporting Area ID,Tract Median Apartment Contract Rent per Square Foot,Tract Median Apartment Contract Rent per Unit,Year over Year Change in Rent per Square Foot,Year over Year Change in Rent per Unit,Cost Category,Year over Year Change in Rent Category,Mixed-Rate or Mixed-Income Apartments in Tract,PROPERTIES,Shape__Area,Shape__Length
2011,1849,53033011500,115,Census Tract 115,Roxhill/Westwood,2.4,1.48,1047,136.986.301.369.863,125.725.338.491.296,Low,Stable,240,12,165.586.527.529.297,198.873.089.363.241
2011,1850,53033010601,106.01,Census Tract 106.01,Fauntleroy/Seaview,1.2,1.91,1168,159.574.468.085.107,121.317.157.712.305,Medium,Stable,381,25,11.724.162.319.458,144.588.370.353.337
2011,1851,53033001202,12.02,Census Tract 12.02,Northgate/Maple Leaf,8.1,2.13,1568,142.857.142.857.142,122.659.780.503.551,Medium,Stable,585,10,884.114.588.363.647,133.249.900.925.288
2011,1852,53033000102,01.02,Census Tract 1.02,Cedar Park/Meadowbrook,8.3,1.7,1207,119.047.619.047.619,16.849.199.663.016,Low,Stable,604,14,154.468.214.830.017,195.523.623.304.664
2011,1853,53033004701,47.01,Census Tract 47.01,Ballard,10.4,2.27,1587,225.225.225.225.224,212.355.212.355.212,High,Stable,871,47,603.602.832.614.136,135.390.476.262.898
2011,1854,53033004500,45,Census Tract 45,Wallingford,11.2,0,0,0,0,0,0,0,0,72.221.098.883.667,110.183.020.934.985
2011,1855,53033002900,29,Census Tract 29,Greenwood/Phinney Ridge,9.3,1.76,1267,114.942.528.735.632,15.224.358.974.359,Medium,Stable,248,24,106.147.911.058.044,133.663.196.709.081
2011,1856,53033004201,42.01,Census Tract 42.01,Ravenna/Bryant,7.3,1.5,1325,135.135.135.135.135,837.138.508.371.385,Low,Stable,178,10,133.906.642.680.969,182.861.439.211.159
2011,1857,53033007403,74.03,Census Tract 74.03,Capitol Hill,6.2,2.29,1379,361.990.950.226.245,368.421.052.631.579,Medium,Rise,1277,49,12.760.890.690.918,522.749.528.678.734
2011,1858,53033007002,70.02,Census Tract 70.02,Queen Anne,12.3,2.23,1439,182.648.401.826.484,176.803.394.625.177,Medium,Stable,1551,74,474.686.984.552.002,949.079.905.735.624
2011,1859,53033005803,58.03,Census Tract 58.03,Interbay,12.2,1.54,1127,131.578.947.368.421,134.892.086.330.935,Low,Stable,355,30,895.617.342.456.055,171.291.988.103.483
2011,1860,53033005902,59.02,Census Tract 59.02,Queen Anne,12.3,1.64,1261,123.456.790.123.456,112.269.446.672.013,Low,Stable,111,11,11.010.649.894.989,151.842.205.727.179
2011,1861,53033004902,49.02,Census Tract 49.02,Fremont,11.1,2.34,1361,218.340.611.353.711,225.394.440.270.473,Medium,Stable,847,62,64.482.623.397.522,108.017.314.915.315
2011,1862,53033005801,58.01,Census Tract 58.01,Interbay,12.2,1.63,1424,124.223.602.484.471,128.022.759.601.707,Medium,Stable,1034,42,196.184.242.433.472,255.000.139.546.944
2011,1863,53033007406,74.06,Census Tract 74.06,Capitol Hill,6.2,2.29,1185,13.274.336.283.186,145.547.945.205.479,Medium,Stable,1078,41,162.344.382.748.413,676.447.724.113.477
2011,1864,53033007405,74.05,Census Tract 74.05,Capitol Hill,6.2,2.23,1216,136.363.636.363.635,15.025.041.736.227,Medium,Stable,1383,48,141.897.404.168.701,501.279.869.002.574
2011,1865,53033009701,97.01,Census Tract 97.01,Alki/Admiral,1.4,1.68,1426,120.481.927.710.843,120.652.945.351.313,Medium,Stable,395,35,192.911.721.184.692,29.764.000.341.636
2011,1866,53033009600,96,Census Tract 96,Alki/Admiral,1.4,1.64,1325,613.496.932.515.338,122.230.710.466.005,Low,Stable,443,33,197.415.016.534.882,207.454.059.998.832
2011,1867,53033008700,87,Census Tract 87,Central Area/Squire Park,5.3,2.16,1249,140.845.070.422.536,146.222.583.265.638,Medium,Stable,489,39,78.830.131.696.167,114.323.842.123.557
2011,1868,53033011402,114.02,Census Tract 114.02,Roxhill/Westwood,2.4,1.85,1103,164.835.164.835.165,156.537.753.222.836,Low,Stable,405,23,127.792.778.645.477,17.351.055.007.292
2011,1869,53033011200,112,Census Tract 112,South Park,3.1,01.08,655,934.579.439.252.337,924.499.229.583.975,Low,Stable,175,15,264.638.900.310.974,270.023.375.751.905
2011,1870,53033010900,109,Census Tract 109,Georgetown,3.2,02.04,1018,990.099.009.900.991,119.284.294.234.592,Low,Stable,110,11,516.771.227.107.849,449.787.538.438.156
2011,1871,53033011002,110.02,Census Tract 110.02,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,185.089.084.571.838,225.111.267.649.617
2011,1872,53033011102,111.02,Census Tract 111.02,Seward Park,4.3,1.18,796,854.700.854.700.855,887.198.986.058.302,Low,Stable,429,19,139.700.266.890.106,204.111.700.649.139
2011,1873,53033010702,107.02,Census Tract 107.02,High Point,2.2,0,0,0,0,0,0,0,0,839.692.679.307.556,149.359.302.412.484
2011,1874,53033001100,11,Census Tract 11,Olympic Hills/Victory Heights,8.2,01.07,809,388.349.514.563.107,358.514.724.711.908,Low,Rise,188,11,114.163.995.888.062,141.591.273.465.597
2011,1875,53033000700,7,Census Tract 7,Olympic Hills/Victory Heights,8.2,1.53,1094,132.450.331.125.828,186.219.739.292.365,Low,Stable,803,53,139.322.423.934.631,161.340.299.149.422
2011,1876,53033000202,02.02,Census Tract 2.02,Olympic Hills/Victory Heights,8.2,1.34,1071,229.007.633.587.786,0.02,Low,Stable,182,5,159.301.184.908.752,172.858.273.694.368
2011,1877,53033000101,01.01,Census Tract 1.01,Cedar Park/Meadowbrook,8.3,1.41,1006,217.391.304.347.826,213.197.969.543.147,Low,Stable,1021,34,446.505.888.146.973,866.207.421.505.589
2011,1878,53033003301,33.01,Census Tract 33.01,Whittier Heights,10.2,02.09,1277,145.631.067.961.164,159.108.989.657.916,Medium,Stable,520,57,720.285.849.346.924,111.771.813.262.219
2011,1879,53033003602,36.02,Census Tract 36.02,Green Lake,9.4,2.4,1403,169.491.525.423.729,174.039.158.810.732,Medium,Stable,534,39,562.188.608.477.783,114.710.943.824.279
2011,1880,53033001900,19,Census Tract 19,Northgate/Maple Leaf,8.1,1.98,1460,102.040.816.326.531,117.810.117.810.118,Medium,Stable,516,9,179.451.715.240.173,189.484.812.689.278
2011,1881,53033001702,17.02,Census Tract 17.02,Greenwood/Phinney Ridge,9.3,02.05,1437,148.514.851.485.148,148.305.084.745.763,Medium,Stable,312,19,137.792.757.612.915,174.764.075.143.324
2011,1882,53033006500,65,Census Tract 65,North Capitol Hill,6.3,2.15,1426,141.509.433.962.263,142.247.510.668.563,Medium,Stable,989,73,123.522.577.561.951,179.215.013.322.026
2011,1883,53033006200,62,Census Tract 62,Montlake/Portage Bay,7.1,0,0,0,0,0,0,0,0,246.106.197.424.011,400.105.992.573.485
2011,1884,53033005305,53.05,Census Tract 53.05,University District,7.2,2.28,1112,22.421.524.663.677,239.410.681.399.632,Medium,Stable,1161,46,229.223.661.618.042,604.860.922.233.999
2011,1885,53033002600,26,Census Tract 26,Ravenna/Bryant,7.3,2.36,1462,172.413.793.103.448,159.833.217.512.161,High,Stable,191,5,133.980.401.758.728,15.933.937.900.155
2011,1886,53033002000,20,Census Tract 20,Northgate/Maple Leaf,8.1,1.58,1170,193.548.387.096.774,209.424.083.769.634,Low,Stable,206,9,121.838.788.231.506,155.095.457.092.747
2011,1887,53033006300,63,Census Tract 63,Madison Park,6.5,1.71,1298,178.571.428.571.429,172.413.793.103.448,Medium,Stable,578,20,277.503.333.955.383,362.858.489.218.384
2011,1888,53033006600,66,Census Tract 66,Cascade/Eastlake,11.3,2.11,1406,292.682.926.829.269,277.777.777.777.778,Medium,Rise,1465,81,111.102.968.534.851,219.951.062.951.424
2011,1889,53033006900,69,Census Tract 69,Queen Anne,12.3,1.81,1191,111.731.843.575.419,118.946.474.086.661,Low,Stable,468,34,974.217.664.987.183,156.665.439.544.695
2011,1890,53033006000,60,Census Tract 60,Queen Anne,12.3,2.14,1590,142.180.094.786.731,146.777.281.429.483,Medium,Stable,760,57,141.587.647.126.465,191.230.326.298.116
2011,1891,53033005201,52.01,Census Tract 52.01,Wallingford,11.2,2.62,1208,19.455.252.918.288,168.350.168.350.168,Medium,Stable,273,19,753.663.248.083.496,141.759.240.617.134
2011,1892,53033005000,50,Census Tract 50,Wallingford,11.2,2.26,1425,180.180.180.180.178,178.571.428.571.429,Medium,Stable,903,63,815.194.229.489.136,11.560.148.011.522
2011,1893,53033008600,86,Census Tract 86,First Hill,6.1,2.5,1366,16.260.162.601.626,186.428.038.777.032,High,Stable,982,43,765.661.662.564.087,116.407.206.126.296
2011,1894,53033008002,80.02,Census Tract 80.02,Belltown,13.1,2.88,2071,212.765.957.446.809,22.716.049.382.716,High,Stable,1126,14,252.202.980.825.806,799.838.246.587.977
2011,1895,53033007901,79.01,Census Tract 79.01,Central Area/Squire Park,5.3,2.2,1393,917.431.192.660.551,116.194.625.998.548,Medium,Stable,863,46,287.629.950.189.209,787.940.433.949.822
2011,1896,53033007202,72.02,Census Tract 72.02,Cascade/Eastlake,11.3,2.87,2103,250.000.000.000.001,233.576.642.335.766,High,Stable,559,10,302.007.566.329.956,759.170.188.344.636
2011,1897,53033007301,73.01,Census Tract 73.01,Cascade/Eastlake,11.3,2.47,1740,122.950.819.672.132,116.279.069.767.442,High,Stable,742,10,269.934.410.806.274,742.261.069.281.975
2011,1898,53033010302,103.02,Census Tract 103.02,Columbia City,4.2,2.33,1629,17.467.248.908.297,193.992.490.613.267,High,Stable,259,17,680.441.875.059.509,112.672.532.000.827
2011,1899,53033009100,91,Census Tract 91,Pioneer Square/International District,13.3,2.45,1555,208.333.333.333.334,203.412.073.490.814,High,Stable,920,15,441.968.526.577.759,106.083.854.115.205
2011,1900,53033009200,92,Census Tract 92,Pioneer Square/International District,13.3,2.43,1432,167.364.016.736.402,170.454.545.454.545,High,Stable,321,10,345.608.855.044.556,126.871.211.893.969
2011,1901,53033011700,117,Census Tract 117,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,378.260.362.597.046,294.396.267.373.345
2011,1902,53033000500,5,Census Tract 5,Broadview/Bitter Lake,9.1,0,0,0,0,0,0,0,0,302.947.410.541.992,270.945.667.843.899
2011,1903,53033000601,06.01,Census Tract 6.01,Haller Lake,9.5,1.39,978,220.588.235.294.116,219.435.736.677.116,Low,Stable,610,17,154.049.525.828.857,200.789.564.759.328
2011,1904,53033003500,35,Census Tract 35,Greenwood/Phinney Ridge,9.3,2.19,1103,138.888.888.888.888,156.537.753.222.836,Medium,Stable,274,22,138.280.616.665.344,166.343.489.620.973
2011,1905,53033001500,15,Census Tract 15,North Beach/Blue Ridge,10.1,0.86,1003,0,601.805.416.248.746,Low,Stable,59,4,12.300.447.062.561,139.603.795.463.703
2011,1906,53033001400,14,Census Tract 14,North Beach/Blue Ridge,10.1,1.46,1162,138.888.888.888.889,121.951.219.512.195,Low,Stable,440,22,230.733.886.559.448,305.363.374.485.091
2011,1907,53033001300,13,Census Tract 13,Licton Springs,9.2,1.59,990,127.388.535.031.847,164.271.047.227.926,Low,Stable,870,72,127.100.369.901.733,148.810.870.453.396
2011,1908,53033003800,38,Census Tract 38,Ravenna/Bryant,7.3,2.62,1383,155.038.759.689.923,154.185.022.026.432,High,Stable,159,6,672.279.139.416.504,103.925.315.540.704
2011,1909,53033007001,70.01,Census Tract 70.01,Queen Anne,12.3,02.04,1212,149.253.731.343.285,133.779.264.214.047,Medium,Stable,1377,50,385.629.005.014.038,953.030.256.857.274
2011,1910,53033004800,48,Census Tract 48,Fremont,11.1,2.3,1334,176.991.150.442.478,167.682.926.829.268,Medium,Stable,216,25,138.338.868.196.411,188.222.365.726.525
2011,1911,53033005100,51,Census Tract 51,Wallingford,11.2,2.97,1311,136.518.771.331.058,154.918.667.699.458,High,Stable,292,23,949.035.015.280.151,134.625.915.467.426
2011,1912,53033008200,82,Census Tract 82,First Hill,6.1,2.78,2112,334.572.490.706.319,337.738.619.676.946,High,Rise,1167,12,404.477.382.589.722,91.021.403.414.799
2011,1913,53033010101,101.01,Census Tract 101.01,Columbia City,4.2,2.47,1138,164.609.053.497.943,160.714.285.714.286,Medium,Stable,177,8,938.181.013.056.946,153.116.567.050.508
2011,1914,53033012100,121,Census Tract 121,Arbor Heights,1.1,0,0,0,0,0,0,0,0,185.389.009.337.463,259.836.162.383.482
2011,1915,53033011901,119.01,Census Tract 119.01,Rainier Beach,4.1,0,0,0,0,0,0,0,0,180.976.407.372.589,204.856.455.423.004
2011,1916,53033000602,06.02,Census Tract 6.02,Haller Lake,9.5,1.37,1166,458.015.267.175.573,495.049.504.950.495,Low,Rise,396,9,259.475.078.614.197,232.217.047.501.309
2011,1917,53033000201,02.01,Census Tract 2.01,Olympic Hills/Victory Heights,8.2,1.35,1103,384.615.384.615.385,347.091.932.457.786,Low,Rise,836,12,194.461.763.249.207,186.515.780.841.956
2011,1918,53033003302,33.02,Census Tract 33.02,Whittier Heights,10.2,1.84,1163,10.989.010.989.011,13.949.433.304.272,Low,Stable,452,52,674.933.648.599.243,105.508.179.265.194
2011,1919,53033005304,53.04,Census Tract 53.04,University District,7.2,0,0,0,0,0,0,0,0,786.047.098.052.979,408.312.606.626.598
2011,1920,53033004202,42.02,Census Tract 42.02,Ravenna/Bryant,7.3,2.55,1745,159.362.549.800.797,157.159.487.776.484,High,Stable,54,5,131.416.884.516.602,156.516.663.663.576
2011,1921,53033007404,74.04,Census Tract 74.04,Capitol Hill,6.2,2.26,1317,134.529.147.982.062,146.379.044.684.129,Medium,Stable,1161,60,165.457.982.751.465,577.569.998.668.964
2011,1922,53033006701,67.01,Census Tract 67.01,Queen Anne,12.3,2.68,2007,151.515.151.515.152,177.484.787.018.256,High,Stable,790,15,36.398.331.784.668,121.437.792.365.382
2011,1923,53033007800,78,Census Tract 78,Madrona/Leschi,5.1,1.82,1417,167.597.765.363.129,179.597.701.149.425,Medium,Stable,79,5,22.245.158.163.269,287.463.735.215.772
2011,1924,53033007503,75.03,Census Tract 75.03,Capitol Hill,6.2,2.74,1770,185.873.605.947.956,201.729.106.628.242,High,Stable,449,14,201.861.436.813.354,648.438.948.226.953
2011,1925,53033007201,72.01,Census Tract 72.01,Cascade/Eastlake,11.3,2.53,1680,541.666.666.666.666,552.763.819.095.477,High,Significant Rise,1926,13,162.255.890.014.648,58.732.165.106.452
2011,1926,53033007203,72.03,Census Tract 72.03,Cascade/Eastlake,11.3,03.08,2195,165.016.501.650.166,15.263.644.773.358,High,Stable,424,8,623.880.494.293.213,124.939.648.041.578
2011,1927,53033010301,103.01,Census Tract 103.01,Columbia City,4.2,1.41,1257,714.285.714.285.715,963.855.421.686.747,Low,Stable,52,4,107.922.624.648.438,169.243.685.147.596
2011,1928,53033009900,99,Census Tract 99,North Delridge,2.1,1.95,1156,209.424.083.769.634,212.014.134.275.618,Medium,Stable,477,18,70.254.374.707.016,646.336.615.792.341
2011,1929,53033009500,95,Census Tract 95,Mt. Baker/North Rainier,4.4,2.4,1116,169.491.525.423.729,173.199.635.369.189,Medium,Stable,128,11,274.243.056.749.573,296.182.112.966.095
2011,1930,53033009400,94,Census Tract 94,North Beacon Hill/Jefferson Park,3.6,2.64,1472,153.846.153.846.154,172.771.250.863.856,High,Stable,501,51,181.506.256.758.423,188.745.831.831.158
2011,1931,53033011801,118.01,Census Tract 118.01,Rainier Beach,4.1,1.25,874,806.451.612.903.226,92.378.752.886.836,Low,Stable,257,12,126.711.735.070.038,158.498.135.377.743
2011,1932,53033011602,116.02,Census Tract 116.02,Fauntleroy/Seaview,1.2,1.37,953,148.148.148.148.148,953.389.830.508.475,Low,Stable,113,13,169.241.732.272.644,247.040.405.747.324
2011,1933,53033011401,114.01,Census Tract 114.01,Roxhill/Westwood,2.4,1.44,1264,359.712.230.215.828,352.170.352.170.352,Low,Rise,565,6,132.733.691.432.037,174.780.591.593.666
2011,1934,53033010701,107.01,Census Tract 107.01,High Point,2.2,1.11,954,277.777.777.777.778,247.046.186.895.811,Low,Rise,214,5,15.726.285.722.641,213.023.651.802.902
2011,1935,53033010602,106.02,Census Tract 106.02,Fauntleroy/Seaview,1.2,1.59,1047,192.307.692.307.692,135.527.589.545.015,Low,Stable,324,21,154.620.140.646.667,237.749.471.378.089
2011,1936,53033000900,9,Census Tract 9,Cedar Park/Meadowbrook,8.3,0,0,0,0,0,0,0,0,100.311.588.856.812,208.281.661.958.069
2011,1937,53033000402,04.02,Census Tract 4.02,Broadview/Bitter Lake,9.1,1.48,994,136.986.301.369.863,16.359.918.200.409,Low,Stable,480,27,193.622.205.229.187,213.971.752.981.976
2011,1938,53033000300,3,Census Tract 3,Haller Lake,9.5,1.21,916,833.333.333.333.334,992.282.249.173.098,Low,Stable,83,7,130.338.645.966.187,172.980.295.354.457
2011,1939,53033003202,32.02,Census Tract 32.02,Sunset Hill/Loyal Heights,10.3,02.02,1386,150.753.768.844.221,146.412.884.333.821,Medium,Stable,344,34,102.898.184.570.313,129.453.948.643.709
2011,1940,53033003000,30,Census Tract 30,Whittier Heights,10.2,02.09,1307,195.121.951.219.512,163.297.045.101.089,Medium,Stable,182,24,160.722.220.088.196,16.061.947.620.856
2011,1941,53033001701,17.01,Census Tract 17.01,Greenwood/Phinney Ridge,9.3,2.46,1548,165.289.256.198.347,170.827.858.081.472,High,Stable,578,31,960.902.608.453.369,171.644.547.776.423
2011,1942,53033001600,16,Census Tract 16,North Beach/Blue Ridge,10.1,2.66,1578,152.671.755.725.191,174.081.237.911.025,High,Stable,143,11,205.753.927.101.746,231.476.459.804.202
2011,1943,53033002100,21,Census Tract 21,Wedgwood/View Ridge,7.4,2.86,1163,141.843.971.631.206,13.949.433.304.272,High,Stable,188,16,146.967.967.441.101,161.399.218.598.102
2011,1944,53033003900,39,Census Tract 39,Wedgwood/View Ridge,7.4,1.51,1030,666.666.666.666.667,782.778.864.970.646,Low,Stable,108,8,104.813.349.800.415,132.009.092.050.947
2011,1945,53033007102,71.02,Census Tract 71.02,Queen Anne,12.3,2.57,1669,239.043.824.701.195,23.298.589.822.195,High,Stable,724,21,36.155.008.977.356,114.999.407.456.685
2011,1946,53033006702,67.02,Census Tract 67.02,Queen Anne,12.3,2.74,1875,148.148.148.148.148,146.103.896.103.896,High,Stable,417,31,328.014.799.505.615,85.938.649.046.644
2011,1947,53033005401,54.01,Census Tract 54.01,Fremont,11.1,2.53,1617,201.612.903.225.806,182.619.647.355.164,High,Stable,361,32,789.227.058.761.597,1.974.010.787.087
2011,1948,53033008004,80.04,Census Tract 80.04,Belltown,13.1,2.37,1838,394.736.842.105.265,413.597.733.711.048,High,Rise,738,7,290.832.663.348.389,149.449.795.882.911
2011,1949,53033008003,80.03,Census Tract 80.03,Belltown,13.1,2.78,1808,183.150.183.150.182,208.921.513.269.339,High,Stable,402,7,212.204.371.142.578,872.099.942.149.515
2011,1950,53033008402,84.02,Census Tract 84.02,Capitol Hill,6.2,2.41,1486,168.776.371.308.017,164.158.686.730.506,High,Stable,1177,39,156.550.771.533.203,522.086.848.686.108
2011,1951,53033007303,73.03,Census Tract 73.03,Cascade/Eastlake,11.3,3.41,2769,148.809.523.809.525,13.172.338.090.011,High,Stable,386,3,337.459.639.306.641,79.848.635.220.016
2011,1952,53033010002,100.02,Census Tract 100.02,North Beacon Hill/Jefferson Park,3.6,1.94,1200,157.068.062.827.225,143.702.451.394.759,Medium,Stable,419,19,10.204.645.644.455,137.327.653.894.052
2011,1953,53033011902,119.02,Census Tract 119.02,Rainier Beach,4.1,0,0,0,0,0,0,0,0,162.908.136.344.757,288.975.986.341.236
2011,1954,53033011802,118.02,Census Tract 118.02,Rainier Beach,4.1,1.27,776,793.650.793.650.794,910.273.081.924.577,Low,Stable,67,3,123.230.567.394.714,172.015.467.858.114
2011,1955,53033004703,47.03,Census Tract 47.03,Ballard,10.4,2.23,1243,904.977.375.565.612,8.110.300.081.103,Medium,Stable,733,53,130.309.181.381.531,187.188.593.915.212
2011,1956,53033001000,10,Census Tract 10,Cedar Park/Meadowbrook,8.3,1.24,950,163.934.426.229.508,204.081.632.653.061,Low,Stable,122,5,102.702.716.852.112,131.470.305.998.084
2011,1957,53033000403,04.03,Census Tract 4.03,Broadview/Bitter Lake,9.1,1.41,1067,444.444.444.444.443,419.921.875,Low,Rise,409,11,788.118.592.349.243,140.970.266.947.453
2011,1958,53033003201,32.01,Census Tract 32.01,Sunset Hill/Loyal Heights,10.3,2.42,1552,168.067.226.890.756,163.719.711.853.307,High,Stable,612,26,119.277.886.225.891,320.945.033.857.248
2011,1959,53033004600,46,Census Tract 46,Green Lake,9.4,1.84,1147,165.745.856.353.591,141.467.727.674.624,Low,Stable,65,7,278.293.687.579.956,255.142.239.990.877
2011,1960,53033004702,47.02,Census Tract 47.02,Ballard,10.4,2.43,1468,210.084.033.613.447,215.727.209.464.161,High,Stable,402,36,2.867.507.734.375,695.644.967.487.604
2011,1961,53033002700,27,Census Tract 27,Green Lake,9.4,1.54,1123,131.578.947.368.421,135.379.061.371.841,Low,Stable,284,23,170.580.792.767.029,219.428.352.783.745
2011,1962,53033001800,18,Census Tract 18,Licton Springs,9.2,1.65,1163,185.185.185.185.184,183.887.915.936.953,Low,Stable,608,59,101.828.822.714.539,13.946.100.028.213
2011,1963,53033005202,52.02,Census Tract 52.02,Wallingford,11.2,2.25,1313,227.272.727.272.726,233.826.968.043.648,Medium,Stable,995,45,286.519.363.619.995,784.530.321.659.896
